"sen_id";"sen_hash";"sen_quotes";"sen_maj";"sen_words";"sen_sentence";"sen_en_p";"sen_en_o";"sen_en_full";"sen_checked";"sen_checked_date"
"3533";"640e1905220d765398053d20b305c777";"0";"0";"20";"Mais les plaignants arguent que le coq est arrivé bien après leur installation et que la nuisance est désormais intolérable";"0";"0";"0";"1";"2019-07-10 10:02:24"
"3534";"d5a886621a2a460050b3bba803a1459c";"0";"0";"7";"La situation prend rapidement une ampleur considérable";"0";"0";"0";"1";"2019-07-10 10:02:26"
"3535";"139e61b4ec56cd943610b2ce56f3a44a";"0";"0";"22";"En juillet 2018, un huissier vient enregistrer le chant du coq trois fois à la demande des plaignants, qui constituent un dossier";"0";"0";"0";"1";"2019-07-10 10:02:29"
"3536";"c3e6350d4766cf86b57abb4d4bbec59c";"0";"0";"10";"Maurice devient une figure locale et obtient le soutien d’élus";"1";"1";"1";"1";"2019-07-10 10:02:37"
"3537";"7d7a8ce289c3be38f895fd0e3014e9a0";"0";"0";"13";"Une communauté se forme autour de sa propriétaire, déjà bien connue dans l’île";"0";"0";"0";"1";"2019-07-10 10:02:39"
"3540";"2c08b1af38c15bcd7ce07ba984e34363";"0";"5";"14";"Le dernier match entre Rafael Nadal et Roger Federer à Roland-Garros remonte à 2011";"1";"1";"1";"1";"2019-07-09 16:47:06"
"3541";"703c037dbd7213da3db6b0d9b00cfad1";"0";"1";"17";"Corinne Fesseau lance alors deux pétitions en ligne, qui ont récolté conjointement près de 100 000 signatures";"1";"1";"1";"1";"2019-07-09 16:47:09"
"3542";"8cb23e702ddd37788a120c725de674f3";"0";"5";"27";"Elle rassemble autour de sa cause grâce à son association Les Coqs d’Oléron en colère, et le soutien indéfectible du maire de Saint-Pierre-d’Oléron, Christophe Sueur (divers droite)";"1";"1";"1";"1";"2019-07-09 16:47:11"
"3543";"9cdf840f731fbe9f164b99bca7ae9d73";"0";"0";"21";"La zone concernée est pour lui à préserver, avec ses mouettes, ses cloches, ses grenouilles, tout ce qui incarne la ruralité";"0";"0";"0";"1";"2019-07-10 10:02:41"
"3544";"c61cc143d79357c912129aa1de7ddba9";"0";"0";"7";"Maurice, le coq au cœur du litige";"1";"1";"1";"1";"2019-07-08 14:14:38"
"3545";"21d1c15dcc201f3987b92ce9ad439bfd";"0";"6";"21";"C’est ensuite à Bruno Dionis du Séjour, agriculteur retraité et maire de Gajac (Gironde), de voler au secours de Corinne Fesseau";"1";"1";"1";"1";"2019-07-08 14:14:42"
"3546";"49384b9129097b5bb697259827b4b059";"0";"1";"28";"Car l’histoire du coq Maurice pourrait être celle de trop, et alimente la colère des élus locaux et des riverains engagés, qui tentent de sauvegarder l’authenticité des communes";"1";"1";"1";"1";"2019-07-08 14:14:47"
"3547";"31d336f9f128b5c942b0d13e24e6d47c";"0";"0";"8";"Maurice, déprimé, qui ne chanterait plus comme avant";"1";"1";"1";"1";"2019-07-08 14:14:51"
"3548";"5511d5d83e0fd3038360feda832b4163";"0";"1";"22";"L’affaire devait aller devant la justice, au tribunal de Rochefort, jeudi 6 juin, mais celle-ci a finalement été renvoyée au 4 juillet";"0";"0";"1";"1";"2019-07-10 10:02:51"
"3549";"e26091ff0f4d5284384e912d08fd70e0";"0";"1";"9";"Le sort de Maurice, lui, reste toujours en suspens";"1";"1";"1";"1";"2019-07-10 17:05:33"
"3550";"c3a565984abeceaa3c47bc29009dcc06";"0";"0";"12";"Ils se sont affrontés cinq fois dans le tournoi parisien depuis 2005";"0";"0";"0";"1";"2019-07-10 17:05:25"
"3553";"b7569b54e47a1d9f6ca68101c8e1d3b5";"0";"1";"7";"Le Suisse n’a jamais trouvé la faille";"0";"0";"0";"1";"2019-07-10 09:53:34"
"3554";"ee8be4633a04b7ebb8a118830850ff56";"0";"2";"28";"Si Corinne Fesseau a aménagé sa cabane pour qu’il soit enfermé jusqu’à 8 h 30 et limiter les nuisances, son effort n’est pas encore suffisant pour les plaignants";"1";"1";"1";"1";"2019-07-09 16:47:14"
"3555";"ba319b33776627670d7501917a03eb24";"0";"0";"11";"Le revenant de la porte d’Auteuil contre le maître des lieux";"0";"1";"1";"1";"2019-07-10 17:05:20"
"3558";"1596381786d71803f0357b0477e24ca6";"0";"3";"20";"Leur avocat, Me Vincent Huberdeau, désire désormais qu’une médiation soit ouverte, afin d’éviter un procès et régler le litige rapidement";"1";"1";"1";"1";"2019-07-10 17:05:12"
"3559";"dcec3d5b29a69596b29e4a0297395cd7";"0";"1";"25";"Corinne Fesseau, quant à elle, n’est pas enchantée à l’idée d’accueillir ceux qu’elle n’a jamais entendus qu’à travers des invectives lancées par-dessus le mur mitoyen";"1";"1";"1";"1";"2019-07-10 17:05:13"
"3560";"4cd09a89644356ce4a899333431faae5";"0";"1";"16";"Mais le plus important reste le sort de Maurice, déprimé, qui ne chanterait plus comme avant";"1";"1";"1";"1";"2019-07-10 17:05:41"
"3566";"2ad26529a9b73261e8dd8285d61eb90b";"0";"0";"9";"Le n° 3 mondial contre son dauphin au classement";"0";"0";"0";"1";"2019-07-10 17:06:35"
"3567";"d97a8188583c2f8648d6ef62bdf24908";"0";"3";"5";"Roger Federer contre Rafael Nadal";"1";"1";"1";"1";"2019-07-09 16:47:29"
"3568";"bb24fca0efc338ab5226012199d161a9";"0";"0";"28";"Depuis que le tirage au sort les a placés tous les deux dans la même partie de tableau, le clasico des demi-finales était l’objet de tous les fantasmes";"0";"0";"0";"1";"2019-07-10 17:06:38"
"3577";"e5b1d0f414978fe945e062ac56bb3e91";"0";"0";"9";"Le 39e duel aura bien lieu, vendredi 7 juin";"0";"0";"0";"1";"2019-07-10 17:06:45"
"3579";"f729880ec45afac5f10fdcfd69b27721";"0";"0";"8";"Mais au fond, on n’y croyait qu’à moitié";"0";"0";"0";"1";"2019-07-10 17:06:47"
"3582";"a567b8d5a304d8f5fda03ea866c94dc7";"0";"3";"12";"Le Suisse avait séché les trois dernières éditions du Grand Chelem parisien";"0";"1";"1";"1";"2019-07-11 11:53:01"
"3584";"1c6b4a23376b7cbbc78b1dcdffdda235";"0";"1";"30";"Pour son retour sur terre après deux années de jachère, il a plutôt convaincu à Madrid, en mai, où l’altitude – 657 m – rend les conditions de jeu rapides";"0";"0";"1";"1";"2019-07-10 17:08:40"
"3585";"5ecba5211b28382073a69bf8ba23ecbb";"0";"1";"27";"A Rome, quelques jours plus tard, légèrement touché à la jambe droite, il n’a voulu prendre aucun risque , préférant se retirer avant son quart de finale";"0";"0";"1";"1";"2019-07-10 17:08:45"
"3586";"68e482e17380de89f9d0b853319bfe08";"0";"2";"18";"En arrivant à Paris, Federer était dans le flou, et a donc choisi d’afficher des ambitions très françaises";"1";"1";"1";"1";"2019-07-10 17:08:50"
"3590";"974c6a36f45f80ae05baf8e78cc22715";"0";"0";"11";"Mais un champion digne de ce nom nourrit forcément des attentes";"0";"0";"0";"1";"2019-07-10 17:08:53"
"3592";"e040061822eaf19ea4e1fd62587c768b";"0";"0";"7";"C’est même ce qui le fait gagner";"0";"0";"0";"1";"2019-07-11 10:15:59"
"3593";"cd2549c345661b988a92a8a5a73ad86a";"0";"0";"5";"Sans date limite de consommation";"0";"0";"0";"1";"2019-07-10 17:20:38"
"3594";"a29141e63099b3e7f5665d7014244cfa";"0";"4";"19";"A Madrid et à Rome, Federer avait fait du Federer : de l’attaque, toujours de l’attaque, encore de l’attaque";"1";"1";"1";"1";"2019-07-11 11:52:52"
"3595";"d4f37e81c0392b4696602f53aad8f6dc";"0";"1";"16";"Mais on ne gagne pas Roland comme ça, surtout en trois sets gagnants, rétorquaient les sceptiques";"0";"1";"1";"1";"2019-07-11 10:53:32"
"3596";"71dd0033dea181bf8a4ddd2ded3d6139";"0";"0";"7";"Lui n’a pas cherché à se renier";"0";"0";"0";"1";"2019-07-10 17:07:55"
"3597";"674c45e14068964fdb55a19db8bc42cd";"0";"0";"12";"L’OCDE constate une importante décrue des dépôts bancaires dans les paradis fiscaux";"0";"1";"1";"1";"2019-07-12 09:53:10"
"3598";"0de851d9439c6374c8b12140ac4134a5";"0";"1";"23";"Le passage à l’échange automatique d’informations bancaires entre Etats incite les titulaires de comptes offshore à rapatrier leur cash de peur d’être repérés";"0";"1";"1";"1";"2019-07-11 11:53:18"
"3600";"0167bd514ea11151903238f6e2c00464";"0";"1";"13";"C’est une évaluation inédite, estampillée Organisation de coopération et de développement économiques (OCDE)";"0";"1";"1";"1";"2019-07-10 17:20:52"
"3602";"49c410e4bc76641a9b580465d15289ee";"0";"3";"47";"En dix ans, entre 2008 et 2018, les dépôts bancaires offshore ont fondu de 34 %, selon une étude économique de l’OCDE, dévoilée vendredi 7 juin, à la veille de la réunion des ministres des finances du G20 à Fukuoka, au Japon, les 8 et 9 juin";"0";"1";"1";"1";"2019-07-10 17:21:04"
"3604";"2966761cb24a70fa6a510cba8dec94dd";"0";"9";"29";"Face à l’Italien Lorenzo Sonego, l’Allemand Oscar Otte, le Norvégien Casper Ruud et l’Argentin Leonardo Mayer, la prise de risque était mesurée, malgré tout le respect qu’on leur doit";"1";"1";"1";"1";"2019-07-11 11:53:24"
"3606";"dcc1ec9b58868b68cc703df1ee8c1802";"0";"0";"10";"L’argent a été rapatrié et sans doute, pour partie, régularisé";"0";"0";"0";"1";"2019-07-11 10:12:17"
"3607";"4c24370fd72ab4402aab5a049e33c8c2";"0";"2";"17";"Contre un adversaire du calibre de Stan Wawrinka, en quarts de finale, on allait enfin être fixé";"1";"1";"1";"1";"2019-07-09 16:47:47"
"3608";"ecb5a23667778f490d301554ee3d0de4";"0";"0";"9";"On est venu, on a vu, il a vaincu";"0";"0";"0";"1";"2019-07-10 16:49:25"
"3609";"4b36b47d6af98e084248db29b2ee033d";"0";"0";"15";"Les cannes ont bientôt 38 ans mais il continue de faire la leçon aux jeunots";"0";"0";"0";"1";"2019-07-10 16:49:29"
"3610";"d503282e55a9dc56d24d5b6030bbea96";"0";"0";"14";"Le public se pâme encore devant ses arabesques et ses coups sortis du chapeau";"0";"0";"0";"1";"2019-07-10 16:49:32"
"3611";"d35df2ad630e0b5738a932a539b99110";"0";"0";"12";"Son service est efficace, son revers tantôt foudroyant, tantôt ouaté, version chopée";"0";"0";"0";"1";"2019-07-09 18:31:32"
"3612";"158fc7e67f4c1792ddd669a180471a39";"0";"0";"20";"En quarts de finale, il a su résister à la lourdeur de celui de son compatriote et, mieux, le neutraliser";"0";"0";"0";"1";"2019-07-10 16:49:34"
"3613";"258c51bedef538f8a87ef21388c0667b";"0";"0";"27";"Certes, il lui arrive de vendanger au smash ou au filet, mais la légende encore vivante repousse un peu plus chaque jour la date limite de consommation";"0";"0";"0";"1";"2019-07-10 16:49:38"
"3614";"68c7a5a17daa353d8f3135a4c690f26e";"0";"0";"6";"Cette décrue concerne surtout les particuliers";"0";"0";"0";"1";"2019-07-10 16:49:39"
"3615";"7524a2025463e93a718d069df83ea061";"0";"4";"24";"Au moment où il se qualifiait pour les demi-finales, mardi 4 juin, Rafael Nadal achevait, lui, son travail de sape face à Kei Nishikori";"1";"1";"1";"1";"2019-07-09 16:47:53"
"3616";"779a519c7df3c373d996ad2f23e7ee98";"0";"3";"26";"Le Japonais eut droit au même traitement que les quatre adversaires précédents, et que la petite centaine de victimes du Majorquin à Roland : une masterclass";"0";"1";"1";"1";"2019-07-10 17:22:57"
"3617";"47b8adb919e773687f6726218253416e";"0";"3";"14";"Seul le Belge David Goffin a réussi à lui prendre un set en huitième";"1";"1";"1";"1";"2019-07-10 17:22:59"
"3619";"12eb597379f48116b04165aa8abf9b56";"0";"1";"33";"Elle est largement due aux politiques de lutte contre la fraude et l’évasion fiscales des Etats, estiment les auteurs de l’étude, et plus particulièrement à l’échange automatique de données bancaires déployé depuis 2017";"0";"1";"1";"1";"2019-07-11 10:12:48"
"3620";"9e63178e86be581d379084aed7131ebd";"0";"0";"7";"Compter sur un signe de la providence";"0";"0";"0";"1";"2019-07-10 17:23:20"
"3621";"351707a33f2cad06d96c295412e6c29c";"0";"1";"35";"Conçue comme l’arme fatale antifraude, cette pratique consiste, pour les Etats volontaires, qui sont plus de 100 aujourd’hui dans le monde, à s’échanger des renseignements financiers sur les comptes ouverts à l’étranger par les contribuables";"0";"1";"1";"1";"2019-07-11 10:12:45"
"3623";"04ca1736290ae05dad3ae8c5b702a7c4";"0";"2";"8";"Une somme équivalant au PIB de la Belgique";"0";"0";"1";"1";"2019-07-08 14:45:05"
"3624";"1853a202e6e2a67a19ac8b523a9f953e";"0";"0";"11";"Cinq duels (2005, 2006, 2007, 2008 et 2011), cinq dénouements identiques";"0";"0";"0";"1";"2019-07-11 10:16:23"
"3625";"f15f73f401ad01fc65031570e624959c";"0";"2";"13";"A Roland, le Suisse n’a jamais trouvé la faille pour déchoir le roi";"1";"1";"1";"1";"2019-07-11 13:43:57"
"3627";"f9bf04748217288b9d460f8a9cbb21a5";"0";"0";"12";"Liste noire européenne des paradis fiscaux : quinze juridictions mises à l’index";"0";"0";"0";"1";"2019-07-11 11:50:32"
"3628";"2d54ad8d2095b566c7b68a10db2bf2cd";"0";"1";"16";"Il s’agit d’une somme conséquente, équivalant, par exemple, au produit intérieur brut (PIB) de la Belgique";"0";"0";"1";"1";"2019-07-11 11:50:30"
"3629";"5012052cc727a74eb493fbf7bad328a1";"0";"2";"25";"L’évidence, ça a été d’adresser au diocèse de Lyon une demande d’apostasie pour renier son baptême, célébré quarante ans plus tôt à l’église de Saint-Luc";"0";"0";"1";"1";"2019-07-08 14:46:19"
"3630";"ff5a16335ce13e0acfeb1c72f0777e0f";"0";"0";"7";"Son fils a entrepris la même démarche";"0";"0";"0";"1";"2019-07-08 14:46:22"
"3631";"7d7e46db2618b60144b9fa750fd97c06";"0";"3";"31";"A l’instar de Romain et Florence, une centaine de personnes ont répondu à l’appel à témoignages du Monde, racontant leur parcours pour ne plus faire partie de la communauté des catholiques";"1";"1";"1";"1";"2019-07-11 09:40:16"
"3632";"139fe919ddaaa27f4eee61c40efe4db9";"0";"0";"8";"D’autres, baptisés enfants, disent ne l’avoir jamais eue";"0";"0";"0";"1";"2019-07-11 11:50:33"
"3633";"111bb48154fa87a98860c580963dad65";"0";"0";"21";"Ces gros montants d’épargne bancaire, dont on peut penser qu’une part importante n’était pas déclarée, ont été rapatriés par leurs propriétaires";"0";"0";"0";"1";"2019-07-11 11:50:35"
"3634";"ac44276bbdae2d7990fc70d70f8273ff";"0";"0";"19";"Tous évoquent le sentiment de déréliction ressenti face à l’accumulation des scandales de pédophilie et d’agressions sexuelles frappant l’Eglise";"0";"1";"1";"1";"2019-07-11 11:50:41"
"3635";"cae6f05a2e4cd40a81ec92c4612dcfa0";"0";"1";"11";"Combien sont-ils en France à se lancer dans cette démarche ?";"0";"0";"1";"1";"2019-07-10 17:24:04"
"3636";"8a0ae5603b77dff6663f0ed14b1bef27";"0";"0";"19";"Ce reflux marque une rupture, par rapport à la période de croissance des paradis fiscaux de 2000 à 2008";"0";"0";"0";"1";"2019-07-11 11:50:43"
"3637";"b1fc5a19dc7c558cf3be2b43fe5f3fd0";"0";"1";"28";"La conférence des évêques de France (CEF), instance nationale de l’Eglise catholique, reconnaît une augmentation des demandes d’apostasie ces derniers mois, sans pour autant apporter de chiffres précis";"0";"1";"1";"1";"2019-07-11 11:50:53"
"3638";"218acfca47e339cb5efb541ece8cab00";"0";"0";"10";"Les pays à secret bancaire prospéraient, alors, hors des radars";"0";"0";"0";"1";"2019-07-11 11:51:08"
"3639";"7ee1650959118d15ba8a6481481030c3";"0";"0";"20";"Au deuxième trimestre 2008, les dépôts bancaires offshore avaient atteint un pic à 1 600 milliards de dollars, rapporte l’OCDE";"0";"1";"1";"1";"2019-07-11 11:51:13"
"3640";"3d0a7712925ac7518219527feacf8a2f";"0";"1";"26";"Lui dégainera l’arme fatale, celle qui a toujours annihilé le revers du Suisse : le coup droit lifté, qui prend l’adversaire à la gorge jusqu’à l’asphyxie";"0";"0";"0";"1";"2019-07-11 13:44:00"
"3641";"8b55730e4c84862124e09778c2f19951";"0";"2";"24";"L’équation paraît insoluble pour le Suisse : c’est simple, sur la terre battue parisienne, Nadal n’a jamais perdu contre un revers à une main";"1";"1";"1";"1";"2019-07-11 13:44:04"
"3642";"d753d80bdf6576cbb748939727ca45f0";"0";"0";"9";"Sauf à compter sur un signe de la providence";"0";"0";"0";"1";"2019-07-11 13:27:56"
"3643";"fc88d2fa59e5461a9b40d0f94a3ba291";"0";"0";"18";"Après avoir repoussé l’échéance, la première ministre britannique a annoncé qu’elle quittera finalement le pouvoir le 7 juin";"0";"0";"0";"1";"2019-07-11 10:36:55"
"3648";"cac4605a98f5fd5543f7515e8c814d8d";"0";"2";"38";"Vendredi 24 mai au matin, devant la célèbre porte noire du 10, Downing Street, la première ministre a tiré les conséquences de la totale perte de confiance, voire de la défiance de ses ministres et des députés conservateurs";"0";"0";"1";"1";"2019-07-10 15:59:44"
"3651";"76477ce696d86086a5283e6f7ae09b8b";"0";"3";"38";"Presque trois ans après le référendum sur le Brexit, après trente-quatre mois passés en vain à mettre en œuvre la décision des électeurs britanniques, Mme May a dû, contre son gré, annoncer qu’elle démissionnerait le vendredi 7 juin";"1";"1";"1";"1";"2019-07-10 17:20:26"
"3653";"25e6f030c82e4150c261f519cd699030";"0";"8";"23";"Après Margaret Thatcher, John Major et David Cameron, Mme May est la quatrième première ministre conservatrice à chuter sur la question de l’Europe";"1";"1";"1";"1";"2019-07-10 15:59:53"
"3662";"e4d004dcb92fd46eff1661533c7b2fd1";"0";"1";"24";"Les députés tories, furieux de ses dernières concessions ouvrant la possibilité d’un second référendum sur le Brexit, ne lui ont pas laissé d’autre choix";"0";"0";"1";"1";"2019-07-10 17:20:23"
"3663";"f2d84647b0cf268282f3db87c6cee6a8";"0";"0";"11";"Un refus de sa part aurait entraîné un vote de défiance";"0";"0";"0";"1";"2019-07-10 17:20:17"
"3666";"b20bf45d862be10a4289cf2594ec7878";"0";"2";"12";"Trois années d’échecs en cinq dates : le bilan de Theresa May";"1";"1";"1";"1";"2019-07-10 16:01:12"
"3667";"d35700fb6a9ef381ab980dbd06334a29";"0";"3";"17";"L’avertissement peut s’adresser en particulier à Boris Johnson, favori pour sa succession, et partisan d’un Brexit dur";"1";"1";"1";"1";"2019-07-10 16:01:13"
"3668";"8b13cd5d89569ee224c0b63ee5e32367";"0";"3";"18";"Militante du parti conservateur depuis sa jeunesse, Mme May, 62 ans, s’est dit confiante pour l’avenir des Tories";"1";"1";"1";"1";"2019-07-10 16:01:16"
"3669";"6d476ff9ab7ca981df4ba31f809fcb5a";"0";"1";"29";"Les plaignants qui dénonçaient les propos du ministre de l’intérieur sur Twitter, alors que ce dernier parlait d’attaque contre l’hôpital le 1er mai, ont été déboutés par la justice";"0";"1";"1";"1";"2019-07-10 17:20:14"
"3671";"a1d6e3ff3907281e719e7145688a99ac";"0";"0";"24";"Baptême du feu pour la loi sur les infox , censée lutter contre la diffusion de fausses nouvelles et promulguée le 23 décembre 2018";"0";"0";"0";"1";"2019-07-10 17:20:03"
"3672";"553b3e4503b9a66fa825e9009717d2ae";"0";"4";"34";"Ils ont ainsi attaqué devant le tribunal de grande instance de Paris les déclarations faites sur le réseau social Twitter le 1er mai par Christophe Castaner après l’entrée de manifestants dans un hôpital parisien";"1";"1";"1";"1";"2019-07-11 10:16:53"
"3673";"23d6f051a1ef55033a50e2378469a1ff";"0";"2";"28";"Ces déclarations avaient ensuite été démenties par les faits : l’événement reconstitué par différents journaux, dont Le Monde, avait finalement peu à voir avec la version du ministre";"0";"1";"1";"1";"2019-07-10 17:19:56"
"3674";"d7423d388e44ff28bdf252a25d72ed85";"0";"0";"20";"Dans un jugement rendu le 17 mai, le tribunal a débouté les plaignants, ce qui était précisément le but recherché";"0";"0";"0";"1";"2019-07-10 17:19:51"
"3675";"5101f3d5f1f91aa1f71ef372d16e7731";"0";"2";"8";"Pourquoi s’en être pris à Christophe Castaner ?";"1";"1";"1";"1";"2019-07-10 16:01:25"
"3676";"42943cc4bcf7112376099285963c48e7";"0";"3";"23";"Autrement dit, Christophe Castaner aurait par exemple dû acheter de la publicité à Twitter pour accroître la caisse de résonance de son message";"1";"1";"1";"1";"2019-07-10 17:19:48"
"3677";"e16682985d46c08064728f3eb300cab5";"0";"0";"21";"Puis la femme de devoir s’est rapidement éclipsée vers la porte noire plutôt que de donner le spectacle de son trouble";"0";"0";"0";"1";"2019-07-10 17:19:46"
"3678";"5683ed944639055e4951f1a659554e92";"0";"0";"7";"Lire notre article sur le sujet :";"0";"0";"0";"1";"2019-07-10 17:19:45"
"3679";"92b47ebe9a9f5d8fe81507ed39014c55";"0";"3";"15";"Ambiance de fin de règne pour Theresa May après le vote aux européennes au Royaume-Uni";"1";"1";"1";"1";"2019-07-10 17:19:42"
"3680";"d3214ae460298c5ca611aa0853c46297";"0";"1";"19";"Theresa May restera en fonction jusqu’à ce qu’un nouveau leader du parti conservateur soit nommé, d’ici au 20 juillet";"1";"1";"1";"1";"2019-07-10 17:19:40"
"3681";"edb539cf51c3bba8fe5b714eeef1a014";"0";"2";"16";"Au Royaume-Uni, le chef du parti qui commande une majorité au Parlement devient automatiquement premier ministre";"0";"1";"1";"1";"2019-07-10 17:19:38"
"3682";"94bfd8ae3eece5ea23a8d287434aac97";"0";"0";"24";"La procédure de nomination se déroule en deux temps : les députés sélectionneront les deux meilleurs candidats, puis les adhérents du parti les départageront";"0";"0";"0";"1";"2019-07-10 17:19:32"
"3683";"93a91e58150659c403ba113cf5d946f7";"0";"1";"7";"Boris Johnson est l’ultra favori des adhérents";"1";"1";"1";"1";"2019-07-10 17:19:29"
"3684";"67b80b1a4a052d7d9e5ae6ae8b5e2985";"0";"0";"17";"Il n’est guère apprécié des députés, mais ses contempteurs sont en train de se tourner vers lui";"0";"0";"0";"1";"2019-07-11 10:36:59"
"3685";"20e588e125188313fd091af89472e6b6";"0";"0";"35";"Nombreux sont ceux qui estiment aussi que lui seul peut les aider à se faire réélire lors des législatives qui suivront probablement la nomination du prochain premier ministre, si, comme c’est probable, l’impasse parlementaire persiste";"0";"0";"0";"1";"2019-07-11 10:36:59"
"3686";"4fa368c32ea260a1920a8757856409cd";"0";"2";"6";"Theresa May, la naufragée du Brexit";"1";"1";"1";"1";"2019-07-10 17:18:09"
"3687";"9aca9b9e13b161357080697e1b22adff";"0";"3";"31";"Le calendrier annoncé vendredi pour la démission de Theresa May exclut la nouvelle tentative de vote d’une version amendée de l’accord sur le Brexit qu’elle souhaitait faire au début de juin";"1";"1";"1";"1";"2019-07-10 17:18:16"
"3688";"0785b1d56b125fbfd621316b4ffdd75e";"0";"2";"20";"Coup de tonnerre dans la vie politique britannique, le départ de Mme May en est aussi un pour l’Union européenne";"1";"1";"1";"1";"2019-07-10 17:18:20"
"3689";"1938cb8ab0bc91c8320028ae32434650";"0";"4";"30";"Notre sélection d’articles pour comprendre le Brexit    Après un an de négociations, l’Union européenne et la Grande-Bretagne ont fini par s’entendre en novembre 2018 sur un projet d’accord de Brexit";"0";"1";"1";"1";"2019-07-10 17:18:42"
"3690";"7faaca8d3471fc79819c34b11248a962";"0";"0";"5";"Que prévoit cet accord ?";"0";"0";"0";"1";"2019-07-10 17:18:44"
"3691";"dcadddf0edb83f010744b4c03a058446";"0";"2";"14";"Comprendre : le schéma qui résume six mois de tergiversations entre Londres et Bruxelles";"0";"1";"1";"1";"2019-07-10 17:18:59"
"3692";"98d5000ce2acc6c0bbfe77f44bcf8f2f";"0";"1";"10";"Retrouvez tous nos articles sur le Brexit dans cette rubrique";"0";"0";"1";"1";"2019-07-10 17:19:17"
"3696";"feac29d653afd511689f29dd708f7452";"0";"2";"10";"C’est à Paris que la star lance sa marque Fenty";"0";"1";"1";"1";"2019-07-10 16:04:10"
"3697";"29e1d2844a880a2bba9c2ecb15574a19";"0";"2";"6";"Propos recueillis par Elvire von Bardeleben";"1";"1";"1";"1";"2019-07-10 16:04:16"
"3699";"23f11fda35837e3aed7bebabcf8e9da4";"0";"2";"12";"Rihanna, dans le premier pop-up de Fenty, le 22 mai, à Paris";"1";"1";"1";"1";"2019-07-10 16:04:33"
"3700";"d8c79f3903e8347fe21dd2db868fa3d9";"0";"2";"15";"Mercredi 22 mai, une armée de vigiles garde l’entrée d’une galerie du Marais, à Paris";"0";"0";"1";"1";"2019-07-10 16:04:41"
"3701";"91e5e8d5a76d94d18e73454a40fac702";"0";"2";"20";"C’est au 10, rue de Turenne que Rihanna a installé sa première boutique éphémère, qui n’existera que pendant dix jours";"1";"1";"1";"1";"2019-07-10 16:04:44"
"3702";"3c4e26447d7a1ed05400e97cafbe2b08";"0";"0";"18";"En attendant son ouverture le vendredi 24 mai, c’est là qu’elle recevait quelques invités triés sur le volet";"0";"0";"0";"1";"2019-07-10 16:04:48"
"3703";"3adb0cd56b71df99e70835f1873ca156";"0";"0";"14";"L’espace n’est pas grand, et la queue risque d’être longue quand le pop-up ouvrira";"0";"0";"0";"1";"2019-07-11 10:37:02"
"3704";"4b618573ee0d0c4a8d6f7187516ae55d";"0";"0";"31";"Il a été habillé de bleu pour mettre en valeur la quarantaine de pièces essentiellement blanches, beiges et roses disposées sur des portants autour d’une tour centrale de lunettes de soleil";"0";"0";"0";"1";"2019-07-11 10:37:03"
"3705";"4f9a4c8800a0ae73de73c9357d4f278c";"0";"2";"27";"Ce mercredi après-midi, avec un retard raisonnable de deux heures, Rihanna entre en scène dans une robe-veste blanche Fenty fidèle à son style, manches extra-larges, jupe extra-courte";"1";"1";"1";"1";"2019-07-11 13:44:09"
"3706";"7d5e750fcfcae2774280e6bc852a8ad9";"0";"1";"9";"Il faut le reconnaître, Rihanna possède une aura singulière";"1";"1";"1";"1";"2019-07-11 13:44:11"
"3707";"de8a7a05926bc0bec65e6ed74e779c90";"0";"0";"25";"Elle est à fond dans son rôle, répond avec enthousiasme aux questions, remercie quand elle reçoit un compliment, s’indigne, se passionne, fait rire son public";"0";"0";"0";"1";"2019-07-11 10:37:08"
"3708";"2148e1e8c22b981b63df3b60ff18fbc2";"1";"2";"25";"Et reprend son sérieux lorsqu’elle parle de Fenty : « C’est un grand moment pour moi, et pour toute ma génération, celle des millennials »";"0";"1";"1";"1";"2019-07-11 13:44:29"
"3709";"ef8f2838df5531b8fb0512f51cc67d1f";"0";"0";"6";"Rihanna est votre nom de scène";"1";"1";"1";"1";"2019-07-11 10:37:28"
"3710";"896fcff25f1efdde7000a2adde008b28";"0";"1";"11";"Pourquoi baptiser votre marque de votre nom de famille, Fenty ?";"0";"1";"1";"1";"2019-07-11 10:37:32"
"3712";"f2f3ae205be531d71ce16186c0502dd9";"0";"1";"13";"Je voulais que Fenty devienne une marque en soi, distincte de ma célébrité";"0";"1";"1";"1";"2019-07-11 13:26:37"
"3713";"c918cd4e06362bab42515d2ee0b1176a";"0";"0";"18";"Fenty, c’est moi, ce sont les pièces que je veux dans mon armoire, que j’ai envie de porter";"0";"1";"1";"1";"2019-07-11 13:26:34"
"3714";"eac05e085ed405a7571077e57a89811b";"0";"0";"16";"C’est la manière dont je travaille : je ne sais faire que des choses que j’aime";"0";"0";"0";"1";"2019-07-11 13:26:41"
"3715";"3bec8e71b2f548a47665e3c79564f407";"0";"0";"15";"Et puis, ce qui rend aussi cette marque unique, c’est que j’en suis la muse";"0";"0";"0";"1";"2019-07-11 13:26:50"
"3716";"35221ef0b14ec89ffdd9c9b40161cfe7";"0";"0";"8";"Comment définissez-vous le style de votre marque ?";"0";"0";"0";"1";"2019-07-11 13:27:38"
"3717";"d782f59471dea934f970ceceac073d83";"0";"0";"29";"Et vous le verrez dans les mois à venir, quand les drops [la mise en vente pour un temps court d’articles inédits en nombre limité] vont continuer de sortir";"0";"0";"0";"1";"2019-07-11 13:27:35"
